,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
207,106/08/25,0,624,920,405,-39 8,107,1 7,0.29%,26.42%,0,82.65,82.75,82.4,82.7,0.15,0.18%,2615,216110,0
208,106/08/24,0,13,2492,444,-109 0,106,-15 4,0.32%,23.87%,0,81.85,82.55,81.85,82.55,0.8,0.98%,3488,287290,0
209,106/08/23,2005,-3508,665,553,-2 9,121,1 8,0.39%,21.88%,1,82.0,82.25,81.75,81.75,-0.1,-0.12%,5505,451487,0
210,106/08/22,1481,-1544,1348,555,-181 4,120,13 10,0.40%,21.62%,2,81.45,81.9,81.45,81.85,0.8,0.99%,3987,326026,0
211,106/08/21,0,-308,515,736,3 9,107,6 1,0.53%,14.54%,1,81.05,81.2,80.75,81.05,-0.1,-0.12%,2050,166059,0
212,106/08/18,0,-1762,466,733,31 9,101,-2 4,0.52%,13.78%,2,81.0,81.15,80.65,81.15,-0.5,-0.61%,2316,187446,0
213,106/08/17,0,-608,186,702,-36 5,103,8 8,0.50%,14.67%,0,81.25,81.7,81.15,81.65,0.65,0.80%,1969,160481,0
214,106/08/16,0,-2391,1990,738,78 1,95,-12 6,0.53%,12.87%,0,81.15,81.25,80.6,81.0,-0.3,-0.37%,6283,507697,0
215,106/08/15,0,-197,448,660,44 5,107,6 3,0.47%,16.21%,0,81.3,81.5,80.95,81.3,0.55,0.68%,2709,220018,0
216,106/08/14,0,-1036,-128,616,99 6,101,33 6,0.44%,16.40%,0,81.45,81.6,80.75,80.75,-0.5,-0.62%,2245,182057,0
217,106/08/11,0,-1215,-61,517,40 3,68,18 3,0.37%,13.15%,1,80.85,81.35,80.75,81.25,-0.35,-0.43%,2747,222731,0
218,106/08/10,0,-1954,523,477,105 8,50,21 8,0.34%,10.48%,5,82.35,82.45,81.35,81.6,-0.55,-0.67%,3169,258729,0
219,106/08/09,0,-109,1422,372,141 6,29,4 10,0.27%,7.80%,1,82.55,82.6,82.05,82.15,-0.75,-0.90%,3122,256747,0
220,106/08/08,0,973,593,231,-3 9,25,2 2,0.16%,10.82%,0,83.05,83.25,82.55,82.9,-0.05,-0.06%,2986,247503,0
221,106/08/07,308,-605,499,234,-99 7,23,8 10,0.17%,9.83%,0,82.45,83.0,82.45,82.95,0.6,0.73%,4109,340304,0
222,106/08/04,0,16,201,333,-4 2,15,3 5,0.24%,4.50%,0,82.15,82.35,82.05,82.35,0.15,0.18%,1144,94090,0
223,106/08/03,0,-2577,160,337,46 1,12,2 10,0.24%,3.56%,3,81.85,82.35,81.7,82.2,-0.3,-0.36%,4029,330914,0
224,106/08/02,325,-1009,1206,291,-26 7,10,4 0,0.21%,3.44%,0,82.0,82.65,82.0,82.5,0.7,0.86%,5045,415944,0
225,106/08/01,0,-67,241,317,-7 6,6,5 1,0.23%,1.89%,0,82.15,82.15,81.55,81.8,0.45,0.55%,2642,216364,0
226,106/07/31,0,-306,915,324,35 7,1,1 5,0.23%,0.31%,0,81.45,81.5,81.05,81.35,-0.75,-0.91%,2807,228312,0
227,106/07/28,0,-603,-10,289,111 6,0,0 3,0.21%,0.00%,0,82.4,82.45,81.95,82.1,-0.9,-1.08%,4402,361925,0
228,106/07/27,0,989,-240,178,-38 3,0,0 8,0.13%,0.00%,0,82.2,83.0,82.2,83.0,0.85,1.03%,2214,183279,0
229,106/07/26,0,-462,-347,216,7 0,0,-7 8,0.14%,0.00%,0,82.55,82.75,82.05,82.15,-0.3,-0.36%,2357,194141,0
230,106/07/25,-1095,717,671,209,6 8,7,-42 7,0.12%,3.35%,0,82.3,82.5,82.1,82.45,0.15,0.18%,2127,175014,0
231,106/07/24,0,65,508,203,7 0,49,-10 4,0.11%,24.14%,0,81.95,82.3,81.75,82.3,0.2,0.24%,2364,194054,0
232,106/07/21,-1260,2168,313,196,24 9,59,-19 8,0.11%,30.10%,0,82.6,82.6,82.05,82.1,-0.55,-0.67%,4466,367035,0
233,106/07/20,-98,456,52,172,-2 4,78,-6 10,0.09%,45.35%,0,82.85,82.9,82.55,82.65,-0.05,-0.06%,2021,167118,0
234,106/07/19,0,1457,-346,174,-166 9,84,-5 1,0.10%,48.28%,0,82.35,83.0,82.35,82.7,0.3,0.36%,7268,601076,0
235,106/07/18,0,15,336,340,-32 9,89,2 4,0.19%,26.18%,0,82.2,82.4,81.85,82.4,0.2,0.24%,3278,269433,0
236,106/07/17,0,-150,-46,372,-3 5,87,1 8,0.20%,23.39%,0,82.5,82.55,82.0,82.2,0.15,0.18%,2688,221106,0
237,106/07/14,0,260,522,375,-2 1,86,4 6,0.21%,22.93%,0,82.0,82.15,81.8,82.05,-0.15,-0.18%,2282,187063,0
238,106/07/13,0,-49,286,377,-32 5,82,0 3,0.21%,21.75%,0,81.95,82.4,81.75,82.2,0.65,0.80%,3993,328059,0
239,106/07/12,1348,-185,-2373,409,-22 6,82,-31 6,0.22%,20.05%,5,81.5,81.8,81.3,81.55,0.0,0.00%,3948,322133,0
240,106/07/11,695,193,-1560,431,-5 3,113,0 3,0.24%,26.22%,1,80.7,81.55,80.55,81.55,1.2,1.49%,4121,334796,0
241,106/07/10,0,-443,-1556,436,38 8,113,-1 8,0.24%,25.92%,0,80.0,80.45,80.0,80.35,0.4,0.50%,3550,284771,0
242,106/07/07,0,756,-2653,398,36 6,114,0 10,0.22%,28.64%,0,80.25,80.25,79.8,79.95,-0.45,-0.56%,3570,285400,0
243,106/07/06,0,316,-1760,362,38 9,114,-1 2,0.20%,31.49%,0,80.75,80.75,80.2,80.4,-0.35,-0.43%,2492,200269,0
244,106/07/05,0,278,360,324,-8 7,115,5 10,0.18%,35.49%,1,80.1,80.75,79.75,80.75,0.75,0.94%,2274,182530,0
245,106/07/04,0,-477,-103,332,10 2,110,2 5,0.18%,33.13%,0,80.45,80.6,80.0,80.0,-0.45,-0.56%,1237,99372,0
246,106/07/03,0,-474,31,322,28 1,108,-1 10,0.18%,33.54%,0,80.4,80.6,80.2,80.45,0.05,0.06%,1551,124699,0
247,106/06/30,-970,103,230,294,8 7,109,0 5,0.16%,37.07%,30,80.1,80.4,79.8,80.4,-0.25,-0.31%,3071,245991,0
248,106/06/29,0,324,-443,286,11 6,109,0 3,0.16%,38.11%,0,81.0,81.05,80.5,80.65,0.1,0.12%,1427,115380,0
249,106/06/28,-1730,2880,212,275,82 3,109,0 8,0.15%,39.64%,0,80.9,81.05,80.3,80.55,-0.75,-0.92%,6287,506228,0
250,106/06/27,0,382,586,193,25 0,109,0 8,0.11%,56.48%,0,81.4,81.5,81.0,81.3,-0.1,-0.12%,3014,244715,0
251,106/06/26,0,-2406,7990,168,7 8,109,0 7,0.09%,64.88%,3,79.8,81.5,79.8,81.4,1.7,2.13%,14254,1152368,0
252,106/06/23,0,3229,-109,161,-12 0,109,0 4,0.09%,67.70%,0,79.75,80.05,79.65,79.7,-0.05,-0.06%,8517,679314,0
253,106/06/22,0,3973,-411,173,-14 9,109,1 8,0.10%,63.01%,0,79.6,79.85,79.55,79.75,0.2,0.25%,6113,487656,0
254,106/06/21,0,-2177,3725,187,-2 4,108,-1 10,0.09%,57.75%,0,79.2,79.9,78.85,79.55,0.1,0.13%,13613,1084760,0
255,106/06/20,0,640,406,189,8 9,109,-11 1,0.09%,57.67%,3,78.6,79.65,78.6,79.45,0.9,1.15%,4047,320906,0
256,106/06/19,2100,-1790,-526,181,-11 9,120,-9 4,0.09%,66.30%,2,77.7,78.55,77.7,78.55,0.85,1.09%,5145,403116,0
257,106/06/16,0,-361,708,192,-94 5,129,0 8,0.09%,67.19%,0,76.9,77.7,76.85,77.7,0.8,1.04%,4233,327235,0
258,106/06/15,0,-346,-303,286,6 1,129,0 6,0.14%,45.10%,0,76.8,76.9,76.6,76.9,0.05,0.07%,1507,115743,0
259,106/06/14,0,-70,-518,280,33 5,129,0 3,0.15%,46.07%,5,77.4,77.4,76.5,76.85,-0.4,-0.52%,3381,259920,0
260,106/06/13,0,237,-784,247,0 6,129,2 6,0.14%,52.23%,0,77.15,77.3,77.0,77.25,0.1,0.13%,1616,124661,0
261,106/06/12,0,-1137,-1100,247,76 3,127,0 3,0.16%,51.42%,0,77.15,77.5,77.05,77.15,-0.85,-1.09%,3301,254991,0
262,106/06/09,0,-1001,-604,171,-1 8,127,-1 8,0.12%,74.27%,0,78.05,78.35,77.95,78.0,-0.25,-0.32%,3010,235254,0
263,106/06/08,0,492,-676,172,-1 6,128,0 10,0.12%,74.42%,0,77.95,78.25,77.8,78.25,0.3,0.38%,1887,147421,0
264,106/06/07,0,-431,-355,173,-17 9,128,2 2,0.12%,73.99%,3,77.9,78.1,77.7,77.95,0.0,0.00%,1845,143853,0
265,106/06/06,0,-657,-4,190,-2 7,126,4 10,0.13%,66.32%,0,77.95,77.95,77.7,77.95,-0.05,-0.06%,1203,93684,0
266,106/06/05,-243,748,152,192,8 2,122,0 5,0.14%,63.54%,0,77.35,78.0,77.25,78.0,0.6,0.78%,3282,254540,0
267,106/06/03,0,646,200,184,-3 1,122,0 10,0.13%,66.30%,0,77.25,77.4,77.25,77.4,0.2,0.26%,2052,158710,0
268,106/06/02,0,1032,-1782,187,-19 7,122,0 0,0.13%,65.24%,0,77.3,77.3,77.05,77.2,0.3,0.39%,3541,273288,0
269,106/06/01,-795,23,-101,206,-8 6,122,0 1,0.15%,59.22%,0,76.5,76.9,76.5,76.9,0.4,0.52%,2222,170334,0
270,106/05/31,90,392,-1760,214,32 7,122,0 5,0.15%,57.01%,4,76.95,77.5,76.4,76.5,-0.45,-0.58%,2701,207173,0
271,106/05/26,0,1690,-3141,182,5 6,122,-1 3,0.13%,67.03%,0,77.0,77.15,76.75,76.95,-0.05,-0.06%,4018,308975,0
272,106/05/25,-731,2250,-903,177,-39 3,123,-1 8,0.12%,69.49%,0,76.7,77.0,76.45,77.0,0.7,0.92%,4682,360095,0
273,106/05/24,-241,1116,-1105,216,-11 0,124,0 8,0.15%,57.41%,0,76.35,76.45,76.25,76.3,-0.05,-0.07%,2886,220350,0
274,106/05/23,0,1507,-1867,227,-39 8,124,0 7,0.16%,54.63%,0,76.05,76.45,76.0,76.35,0.3,0.39%,3844,292888,0
275,106/05/22,0,-803,-440,266,11 0,124,0 4,0.19%,46.62%,0,75.95,76.15,75.75,76.05,0.2,0.26%,2576,195791,0
276,106/05/19,0,-394,-41,255,-1 9,124,0 8,0.18%,48.63%,0,75.65,75.9,75.65,75.85,-0.05,-0.07%,1163,88167,0
277,106/05/18,-1927,2114,-109,256,41 4,124,-1 10,0.18%,48.44%,0,75.65,75.9,75.3,75.9,-0.4,-0.52%,4265,322866,0
278,106/05/17,0,-221,-32,215,30 9,125,0 1,0.15%,58.14%,0,76.3,76.4,76.05,76.3,-0.2,-0.26%,1332,101439,0
279,106/05/16,0,-142,462,185,-70 9,125,0 4,0.13%,67.57%,0,76.5,76.6,76.25,76.5,0.0,0.00%,1590,121455,0
280,106/05/15,0,-105,42,255,-13 5,125,-1 8,0.18%,49.02%,0,76.3,76.55,76.2,76.5,0.2,0.26%,1286,98285,0
281,106/05/12,0,-1795,-230,268,1 1,126,-2 6,0.19%,47.01%,0,76.25,76.5,76.15,76.3,-0.2,-0.26%,2811,214493,0
282,106/05/11,0,-475,272,267,11 5,128,0 3,0.19%,47.94%,5,76.1,76.5,76.0,76.5,0.25,0.33%,2002,152900,0
283,106/05/10,0,140,359,256,14 6,128,-5 6,0.18%,50.00%,0,76.15,76.35,76.0,76.25,0.3,0.39%,1763,134245,0
284,106/05/09,0,-933,1868,242,-30 3,133,-18 3,0.17%,54.96%,0,75.7,76.5,75.7,75.95,0.25,0.33%,4190,319313,0
285,106/05/08,-604,-711,2672,272,-27 8,151,0 8,0.19%,55.51%,0,75.55,75.7,75.25,75.7,0.55,0.73%,4083,308091,0
286,106/05/05,0,-926,3798,299,23 6,151,-1 10,0.21%,50.50%,0,75.45,75.45,75.1,75.15,-0.5,-0.66%,5288,397881,0
287,106/05/04,0,-339,3238,276,-34 9,152,0 2,0.19%,55.07%,0,75.55,75.65,75.35,75.65,0.1,0.13%,3997,301811,0
288,106/05/03,0,47,2856,310,-27 7,152,1 10,0.22%,49.03%,0,75.3,75.65,75.3,75.55,0.35,0.47%,4698,354675,0
289,106/05/02,0,3663,9805,337,-135 2,151,0 5,0.24%,44.81%,0,75.0,75.4,75.0,75.2,0.65,0.87%,15728,1183549,0
290,106/04/28,0,1963,191,472,6 7,151,0 5,0.33%,31.99%,47,74.5,74.6,74.3,74.55,0.05,0.07%,4423,329449,0
291,106/04/27,-1747,265,1482,466,-79 6,151,0 3,0.33%,32.40%,20,74.35,74.5,74.15,74.5,-0.05,-0.07%,3685,273944,0
292,106/04/26,0,1382,1878,545,-11 3,151,1 8,0.38%,27.71%,3,74.7,74.7,74.4,74.55,0.2,0.27%,4118,307090,0
293,106/04/25,0,1038,551,556,-193 0,150,0 8,0.39%,26.98%,1,73.85,74.4,73.7,74.35,0.7,0.95%,5698,422598,0
294,106/04/24,750,-646,-1341,749,-50 8,150,0 7,0.53%,20.03%,0,73.9,73.95,73.45,73.65,0.15,0.20%,4309,317407,0
295,106/04/21,0,-30,-747,799,-235 0,150,1 4,0.56%,18.77%,5,73.25,73.5,73.1,73.5,0.7,0.96%,3247,238184,0
296,106/04/20,-533,-711,-1296,1034,76 9,149,5 8,0.73%,14.41%,1,72.55,72.9,72.5,72.8,0.0,0.00%,3142,228422,0
297,106/04/19,0,177,-7146,958,430 4,144,4 10,0.67%,15.03%,5,73.1,73.25,72.65,72.8,-0.8,-1.09%,9185,669533,0
298,106/04/18,1898,-2315,-577,528,36 9,140,5 1,0.37%,26.52%,0,73.85,74.0,73.5,73.6,0.0,0.00%,4100,302372,0
299,106/04/17,2000,-3116,-577,492,30 9,135,-1 4,0.35%,27.44%,0,73.55,73.8,73.35,73.6,0.05,0.07%,5339,393147,0
300,106/04/14,0,-1847,-4,462,87 5,136,-1 8,0.33%,29.44%,2,73.9,73.9,73.5,73.55,-0.85,-1.14%,2674,196995,0
301,106/04/13,0,-1367,5057,375,-14 1,137,-6 6,0.27%,36.53%,1,73.9,74.45,73.9,74.4,0.35,0.47%,6005,446309,0
302,106/04/12,-80,-769,1530,389,-22 5,143,10 3,0.28%,36.76%,0,73.9,74.1,73.65,74.05,0.15,0.20%,1940,143460,0
303,106/04/11,0,-421,613,411,12 6,133,0 6,0.29%,32.36%,0,74.1,74.4,73.75,73.9,-0.3,-0.40%,1267,93780,0
304,106/04/10,0,-101,-44,399,17 3,133,0 3,0.28%,33.33%,0,74.1,74.25,74.0,74.2,0.1,0.13%,1061,78626,0
305,106/04/07,0,-736,-146,382,75 8,133,-2 8,0.27%,34.82%,5,74.3,74.3,73.4,74.1,-0.3,-0.40%,1889,139506,0
306,106/04/06,1168,-1909,108,307,30 6,135,0 10,0.22%,43.97%,0,74.8,74.8,74.3,74.4,-0.25,-0.33%,2811,209241,0
307,106/04/05,0,521,1214,277,-166 9,135,9 2,0.20%,48.74%,1,73.95,74.8,73.95,74.65,0.95,1.29%,3594,267911,0
308,106/03/31,0,-226,-118,443,46 7,126,6 5,0.31%,28.44%,14,73.95,74.1,73.7,73.7,-0.2,-0.27%,2009,148378,0
309,106/03/30,0,406,1177,397,46 6,120,-2 3,0.28%,30.23%,0,74.0,74.25,73.9,73.9,-0.1,-0.14%,2181,161500,0
310,106/03/29,0,430,279,351,14 3,122,3 8,0.25%,34.76%,0,74.45,74.5,74.0,74.0,-0.25,-0.34%,2464,182878,0
311,106/03/28,0,1093,535,337,0 0,119,0 8,0.24%,35.31%,0,74.55,74.6,73.95,74.25,0.05,0.07%,5556,412728,0
312,106/03/27,0,-581,1548,337,12 8,119,-1 7,0.24%,35.31%,0,74.0,74.4,73.85,74.2,-0.05,-0.07%,2474,183602,0
313,106/03/24,-780,1394,114,325,-11 0,120,0 4,0.23%,36.92%,0,74.35,74.4,74.1,74.25,-0.1,-0.13%,3308,245457,0
314,106/03/23,0,312,751,336,-9 9,120,4 8,0.24%,35.71%,6,74.6,74.65,74.15,74.35,0.15,0.20%,4106,305445,0
315,106/03/22,0,-230,890,345,71 4,116,-2 10,0.24%,33.62%,12,74.25,74.25,74.0,74.2,-0.7,-0.93%,4940,366164,0
316,106/03/21,0,1219,4701,274,-53 9,118,-2 1,0.19%,43.07%,2,74.3,74.9,74.3,74.9,0.95,1.28%,8511,634989,0
317,106/03/20,0,1187,1992,327,16 9,120,-5 4,0.23%,36.70%,0,73.95,74.15,73.85,73.95,-0.05,-0.07%,5073,375540,0
318,106/03/17,0,675,2880,311,-72 5,125,-13 8,0.22%,40.19%,0,73.85,74.1,73.75,74.0,0.2,0.27%,5266,389527,0
319,106/03/16,900,-1404,4235,383,-292 1,138,17 6,0.27%,36.03%,0,73.3,73.85,73.3,73.8,0.95,1.30%,7545,555972,0
320,106/03/15,-130,148,342,675,9 5,121,-24 3,0.48%,17.93%,0,72.8,73.0,72.6,72.85,-0.15,-0.21%,3490,254234,0
321,106/03/14,500,709,987,666,-71 6,145,-1 6,0.47%,21.77%,2,72.6,73.1,72.6,73.0,0.5,0.69%,3948,287953,0
322,106/03/13,0,67,226,737,-7 3,146,27 3,0.52%,19.81%,0,72.15,72.5,72.15,72.5,0.5,0.69%,2515,182074,0
323,106/03/10,-68,-1018,-2169,744,-22 8,119,17 8,0.53%,15.99%,5,71.95,72.05,71.55,72.0,-0.05,-0.07%,5423,389032,0
324,106/03/09,-20,-690,-1015,766,133 6,102,7 10,0.54%,13.32%,4,72.6,72.6,71.95,72.05,-0.8,-1.10%,3381,243825,0
325,106/03/08,0,322,-336,633,-31 9,95,6 2,0.45%,15.01%,0,72.65,72.85,72.45,72.85,0.4,0.55%,2182,158530,0
326,106/03/07,-30,47,236,664,-26 7,89,6 10,0.47%,13.40%,1,72.25,72.6,72.25,72.45,0.3,0.42%,2027,146869,0
327,106/03/06,0,-148,-601,690,52 2,83,-5 5,0.49%,12.03%,0,72.05,72.25,72.0,72.15,0.05,0.07%,2177,157106,0
328,106/03/03,-82,328,-2508,638,7 1,88,1 10,0.45%,13.79%,0,72.3,72.35,72.0,72.1,-0.45,-0.62%,4410,318136,0
329,106/03/02,0,-193,-460,631,7 7,87,8 0,0.45%,13.79%,14,72.95,73.25,72.25,72.55,0.2,0.28%,7058,512240,0
330,106/03/01,0,-500,-795,624,72 6,79,-13 1,0.44%,12.66%,0,73.1,73.1,72.35,72.35,-0.8,-1.09%,3107,225726,0
331,106/02/24,0,-241,48,552,3 7,92,4 5,0.39%,16.67%,1,73.05,73.3,72.85,73.15,0.05,0.07%,1845,134857,0
332,106/02/23,183,211,177,549,21 6,88,0 3,0.39%,16.03%,6,73.25,73.55,73.1,73.1,-0.2,-0.27%,2332,170966,0
333,106/02/22,0,-143,725,528,21 3,88,1 8,0.37%,16.67%,1,73.6,73.7,73.15,73.3,0.05,0.07%,2931,215007,0
334,106/02/21,0,1460,343,507,-2 0,87,2 8,0.36%,17.16%,1,73.2,73.4,73.05,73.25,0.15,0.21%,3337,244318,0
335,106/02/20,0,1142,723,509,11 8,85,-1 7,0.36%,16.70%,0,73.55,73.65,73.1,73.1,-0.4,-0.54%,2785,204145,0
336,106/02/18,0,584,2364,498,1 0,86,0 4,0.35%,17.27%,0,73.3,73.55,73.2,73.5,0.15,0.20%,3228,237095,0
337,106/02/17,-180,2175,2132,497,49 9,86,1 8,0.35%,17.30%,1,73.65,73.7,73.35,73.35,-0.1,-0.14%,5193,381393,0
338,106/02/16,49,1162,1610,448,78 4,85,3 10,0.32%,18.97%,11,74.0,74.2,73.35,73.45,-0.45,-0.61%,5467,402439,0
339,106/02/15,-1796,-759,7190,370,-50 9,82,6 1,0.26%,22.16%,2,73.3,73.9,73.2,73.9,0.7,0.96%,9407,692432,0
340,106/02/14,66,-1461,4236,420,-26 9,76,7 4,0.30%,18.10%,5,73.4,73.5,73.1,73.2,0.25,0.34%,6072,445062,0
341,106/02/13,32,141,1975,446,-8 5,69,23 8,0.32%,15.47%,1,72.8,73.1,72.8,72.95,0.15,0.21%,3330,243216,0
342,106/02/10,0,1871,1333,454,3 1,46,35 6,0.32%,10.13%,3,72.1,72.95,72.1,72.8,0.8,1.11%,4870,353758,0
343,106/02/09,17,830,1282,451,12 5,11,3 3,0.32%,2.44%,0,71.75,72.2,71.65,72.0,0.25,0.35%,3548,255343,0
344,106/02/08,0,-1546,-809,439,80 6,8,8 6,0.31%,1.82%,1,71.9,71.9,71.35,71.75,-1.55,-2.11%,4434,317740,0
345,106/02/07,0,446,846,359,58 3,0,0 3,0.25%,0.00%,0,73.1,73.45,73.1,73.3,0.05,0.07%,4305,315682,0
346,106/02/06,0,-123,239,301,-32 8,0,0 8,0.21%,0.00%,0,73.0,73.4,72.95,73.25,0.4,0.55%,2947,215766,0
347,106/02/03,0,160,-751,333,46 6,0,-4 10,0.23%,0.00%,0,72.95,73.15,72.65,72.85,-0.05,-0.07%,2809,204727,0
348,106/02/02,1613,-2643,-537,287,-9 9,4,-111 2,0.20%,1.39%,0,73.5,73.65,72.75,72.9,-0.4,-0.55%,6999,511783,0
349,106/01/24,1683,-600,344,296,-13 7,115,-147 5,0.20%,38.85%,25,73.0,73.3,72.9,73.3,0.55,0.76%,4575,334830,0
350,106/01/23,1500,-840,1217,309,-97 6,262,-42 3,0.21%,84.79%,11,72.55,73.0,72.55,72.75,0.6,0.83%,5965,434673,0
351,106/01/20,0,691,85,406,-16 3,304,-12 8,0.27%,74.88%,1,71.95,72.25,71.95,72.15,0.2,0.28%,2422,174730,0
352,106/01/19,0,-1399,2441,422,34 0,316,-19 8,0.28%,74.88%,3,71.85,72.1,71.6,71.95,-0.2,-0.28%,4066,292416,0
353,106/01/18,-65,-847,783,388,15 8,335,-5 7,0.26%,86.34%,0,72.2,72.2,72.05,72.15,-0.15,-0.21%,3838,276891,0
354,106/01/17,0,136,-256,373,6 0,340,1 4,0.25%,91.15%,0,72.0,72.4,72.0,72.3,0.3,0.42%,1573,113686,0
355,106/01/16,0,-1020,177,367,-1 9,339,-6 8,0.25%,92.37%,0,72.4,72.4,71.8,72.0,-0.6,-0.83%,2418,174146,0
356,106/01/13,0,-416,1331,368,25 4,345,-40 10,0.25%,93.75%,0,72.8,72.8,72.6,72.6,-0.55,-0.75%,3910,284091,0
357,106/01/12,-82,-553,3611,343,-187 9,385,5 1,0.23%,112.24%,4,72.6,73.3,72.6,73.15,0.75,1.04%,4857,354848,0
358,106/01/11,-398,579,184,530,45 9,380,-3 4,0.36%,71.70%,1,72.8,72.85,72.4,72.4,0.0,0.00%,1898,137621,0
359,106/01/10,-185,158,552,485,8 5,383,0 8,0.33%,78.97%,0,72.45,72.6,72.4,72.4,-0.05,-0.07%,1858,134625,0
360,106/01/09,0,1445,527,477,-5 1,383,0 6,0.32%,80.29%,0,72.75,72.95,72.3,72.45,-0.2,-0.28%,5038,366344,0
361,106/01/06,0,551,1715,482,-1 5,383,0 3,0.32%,79.46%,0,72.45,72.75,72.45,72.65,0.15,0.21%,3753,272388,0
362,106/01/05,0,1580,894,483,-233 6,383,7 6,0.32%,79.30%,0,71.85,72.5,71.8,72.5,0.65,0.90%,4574,330423,0
363,106/01/04,0,2157,-302,716,-55 3,376,4 3,0.48%,52.51%,1,72.0,72.1,71.75,71.85,-0.05,-0.07%,4284,308178,0
364,106/01/03,0,503,-132,771,2 8,372,4 8,0.52%,48.25%,1,71.7,71.9,71.5,71.9,0.1,0.14%,2331,167301,0
365,105/12/30,0,-742,568,769,-10 7,368,5 5,0.52%,47.85%,0,71.65,72.0,71.55,71.8,0.55,0.77%,2726,195670,0
366,105/12/29,125,-489,-267,779,-5 6,363,0 3,0.52%,46.60%,0,71.45,71.45,71.2,71.25,-0.35,-0.49%,1911,136351,0
367,105/12/28,100,882,-279,784,-32 3,363,0 8,0.53%,46.30%,282,70.85,71.6,70.85,71.6,0.85,1.20%,3686,263089,0
368,105/12/27,100,490,-1028,816,17 0,363,0 8,0.55%,44.49%,0,70.8,70.9,70.65,70.75,-0.05,-0.07%,2494,176417,0
369,105/12/26,0,194,-440,799,32 8,363,-1 7,0.54%,45.43%,0,70.65,70.8,70.55,70.8,0.25,0.35%,2105,148796,0
370,105/12/23,50,1144,-3769,767,57 0,364,-14 4,0.52%,47.46%,2,70.6,70.85,70.35,70.55,-0.25,-0.35%,5126,361673,0
371,105/12/22,382,-692,-1911,710,95 9,378,-4 8,0.48%,53.24%,2,71.55,71.55,70.8,70.8,-0.9,-1.26%,4972,352951,0
372,105/12/21,210,-3563,2500,615,68 4,382,0 10,0.41%,62.11%,0,71.75,71.85,71.5,71.7,-0.05,-0.07%,9321,668442,0
373,105/12/20,100,-589,-287,547,54 9,382,0 1,0.37%,69.84%,0,71.95,71.95,71.55,71.75,-0.1,-0.14%,2030,145669,0
374,105/12/19,0,-202,-252,493,77 9,382,1 4,0.33%,77.48%,0,72.25,72.3,71.85,71.85,-0.45,-0.62%,2681,193048,0
375,105/12/16,0,-260,-133,416,28 5,381,-1 8,0.27%,91.59%,0,72.8,72.8,72.3,72.3,-0.7,-0.96%,2148,155908,0
376,105/12/15,0,836,-231,388,-34 1,382,0 6,0.25%,98.45%,15,72.55,73.0,72.4,73.0,-0.1,-0.14%,3018,219455,0
377,105/12/14,0,-1187,1736,422,-20 5,382,-3 3,0.28%,90.52%,0,73.2,73.3,72.9,73.1,0.15,0.21%,2828,206669,0
378,105/12/13,0,1759,-911,442,-18 6,385,0 6,0.29%,87.10%,1,72.85,73.0,72.65,72.95,0.1,0.14%,2549,185728,0
379,105/12/12,0,-524,630,460,8 3,385,-1 3,0.30%,83.70%,0,73.3,73.55,72.75,72.85,-0.3,-0.41%,3209,234599,0
380,105/12/09,0,1082,2115,452,-10 8,386,0 8,0.30%,85.40%,0,73.05,73.2,72.95,73.15,0.25,0.34%,5418,395995,0
381,105/12/08,0,-1310,3239,462,-127 6,386,1 10,0.30%,83.55%,3,72.3,73.0,72.3,72.9,0.9,1.25%,6086,442984,0
382,105/12/07,0,145,-296,589,19 9,385,0 2,0.39%,65.37%,0,72.2,72.35,71.9,72.0,0.0,0.00%,1467,105807,0
383,105/12/06,0,1108,408,570,-123 7,385,0 10,0.37%,67.54%,0,71.8,72.2,71.75,72.0,0.9,1.27%,2436,175404,0
384,105/12/05,0,-728,-200,693,19 2,385,0 5,0.45%,55.56%,0,71.2,71.2,70.8,71.1,-0.1,-0.14%,1388,98577,0
385,105/12/02,0,-1901,644,674,119 1,385,0 10,0.44%,57.12%,2,71.2,71.2,70.9,71.2,-0.8,-1.11%,3308,235129,0
386,105/12/01,0,647,-175,555,12 7,385,-1 0,0.36%,69.37%,0,71.6,72.1,71.6,72.0,0.3,0.42%,1956,140730,0
387,105/11/30,0,-88,456,543,25 7,386,0 5,0.36%,71.09%,20,71.7,71.9,71.5,71.7,0.05,0.07%,1918,137592,0
388,105/11/29,0,194,62,518,15 6,386,0 3,0.34%,74.52%,0,71.9,72.0,71.65,71.65,-0.1,-0.14%,1418,101829,0
389,105/11/28,0,456,1506,503,-93 3,386,-1 8,0.33%,76.74%,3,71.35,72.0,71.35,71.75,0.4,0.56%,2646,189939,0
390,105/11/25,0,1761,-1027,596,0 0,387,0 8,0.39%,64.93%,0,71.35,71.65,71.25,71.35,-0.05,-0.07%,2649,189254,0
391,105/11/24,0,696,-908,596,0 8,387,0 7,0.39%,64.93%,0,71.6,71.6,71.2,71.4,-0.4,-0.56%,2303,164355,0
392,105/11/23,0,-63,-173,596,-38 0,387,-2 4,0.39%,64.93%,0,71.5,71.9,71.45,71.8,0.35,0.49%,1908,136842,0
